id,text,label
5648,ça fait seulement 8 000 ans que les vaches sont domestiquées.,0
4868,Tu as bonne mine. On mangeait aussi bien en taule ?,0
8128,"Si vous vous faites coincer, cognez-les à la tête, ça a l'air de fonctionner.",1
311,Je ne connais pas son mari. Qui est votre mari?,-1
8017,Vous pourriez être expulsé pour ça. Je ne sais pas de quoi tu parles.,-1
8069,Tu aurais pu nous tuer tous les 2. C'est ça ta façon de plaisanter?,-1
1772,"En fait, l'arme est assez petite. Maintenant, donnez-le moi maintenant!",-1
3098,"Si vous le faites, Miaoujesté, le peuple vous en voudra.",-1
5817,"Mais ça a été désagréable, je ne te l'ai pas dit.",-1
3999,Vous! On n'a pas idée de se garer dans cette merde!,-1
651,"On s'est installés à deux pas d'ici, à la Maison-Blanche.",0
3340,Dsol. Il est trs ttu pour ce genre de choses.,-1
4883,"Putain, il relève sa tête de con, et il fait :",-1
8633,"Ceci n'enlève rien à l'estime que je vous porte. Même entre ennemi, on peut s'apprécier.",1
818,C'est là que j'ai découvert quelque chose derrière ce lambris.,0
8740,"Quand on est de la même famille, y a pas à se poser de question.",0
6932,que je passe par la fenêtre ? Parce que je peux le faire.,0
5683,"Mais tout ce qui va lui aller à lui, c'est ici.",0
6642,"Elle dit que j'ai un QI élevé, et que je gâche mon potentiel.",0
2,"Au cœur de cette cité de Sevran, des fusillades.",-1
8752,"Depuis toutes ces années, Tom est là, il n'a jamais eu de visite en famille.",-1
3265,Qu'est ce que c'est que ça ? La Légion d'Honneur.,0
5729,Bon. On y va. Ecart 47. En un contre un. Prêts.,0
5097,"car on a plein de jeunes rappeurs. L'industrie va nous repérer,",-1
5253,"Le Texan au long couteau ? Non, mon cher numéro trois.",1
9624,"Tu vois, je savais que tu pouvais le faire. Et je ne vais pas le dire à ta copine.",-1
7062,Viens tout de suite. Jacquard aussi me prend pour une soit-disant Frénégonde !,-1
6142,"Oh, dis donc, c'est pas bon ! C'est de la bouse, ce truc.",-1
35,Et un T-shirt de Tom Waits. J'ai trouvé ça cool.,1
7449,"Au moins, on sait où se trouve la princesse mais où est le...",0
100,"Saviez-vous et ne dites rien? Attends, vous avez une fille?",-1
4224,P.C. Radio. Nous avons reçu un message flash. Recommande alerte 1.,1
6696,J'ai senti la prostituée à la seconde où elle a franchi la porte.,-1
7753,Qu'il reste chez lui. Je ne peux pas m'occuper de ça en pleine mission.,0
8685,Un gros lot offert par Air France. Des sacs pleins de blé à ras bord.,1
847,Je ne crois pas que tu sois à ma disposition.,-1
8951,Phil D Andrea. Chaque fois que je lis un article sur vos attaques de banques,0
2261,"Vous l'avez fait, quand le professeur Snape enseignait des potions.",0
854,On se croirait sur des rails dans les virages !,-1
6565,"""Gaffe au costard !"" Le trouduc ! Je t'ai connu toute ma vie.",-1
9365,"Ce n'est pas pour faire preuve de mauvaise volonté, mais je ne peux pas entrer. C'est costumé.",-1
420,"Mais parfois, tu utilises ces qualités pour étouffer les autres,",-1
8548,"Depuis mon plus jeune âge, je suis fan de dessin et surtout de manga !",1
300,Que vous avez tué la concurrence en cassant les prix.,1
5027,"-Oui. Encore mieux. Beaucoup plus... plus malin. Bien sûr, une évidence.",-1
4178,"""Voilà ce qu'il faudrait leur dire en cette fin de mai",0
6957,"Quoi ? Qu'est-ce qui ne va pas ? Shaun, je suis tellement désolée.",-1
3255,Mais rien de tel que la vue d'un esprit amputé.,-1
1406,si vous êtes assez brave pour le rencontrer en personne.,-1
1397,"Le Seigneur me dit qu'il peut me tirer de là,",1
8533,"On dit que quand il arrive un sale truc, il y a trois possibilités :",0
8025,"C'était sur ton lit, la boîte. Je pensais juste que j'allais en essayer un.",0
1084,"Au Nouvel An 1957, mon unité était stationnée à Okinawa",0
8468,"Je dois avouer qu'ils sont étonnants, mais ils ne sont pas encore à Rome.",-1
4561,"M. Ramirez, une question : est-ce que vous parlez français ?",0
4322,"Dépêche-toi de bouffer ta gaufre. On reste une heure, pas plus.",-1
7448,Une marche à la fois. M'énervez pas. Je suis le maître des escaliers.,-1
7005,Qu'est-ce qui va pas chez "toi" ? T'es le seul qui rit pas.,-1
4471,"Où voulez-vous que j'en trouve ? Dans une pharmacie, patate !",0
7740,Tu pourrais mettre une casquette. Mes pyjamas ne sont pas de la même couleur.,-1
9119,"Je veux dire, après tout, tu es la personne qui les a sauvés, n'est-ce pas ?",0
2099,"Elle me dit : ""Non."" Je dis ""Si"", elle accepte.",0
6060,Je suis prêt à te verser 50 K par an pendant 4 ans.,0
899,Carter Lewis. Il n'est pas aussi salaud qu'on le dit.,1
1242,"Hé, mec ! Tu veux un truc ou pas ?",-1
7001,Vous savez ce qui arrive si vous ne cessez pas de rire !,-1
2516,C'est peut-être la bosse que tu as sur la tête.,-1
8117,"Ensuite, Liz a appelé au sujet de votre dûner en tête-à-tête de ce soir.",0
6715,"Il a raison. C'est ce que vous êtes, des petits bourges de merde.",-1
385,"Bien sûr, chacun est libre d'écrire sur ce qu'il veut.",1
1300,"Voulez-vous goûter nos roulés bœuf-fromage, 1,99 $, offre limitée ?",1
5256,Il est ici ! Le maître de toute vie approche !,1
3885,"-On va lui couper la tête. -Oui, on va lui couper.",-1
9346,"""Les manèges !"" Mais oui, je suis con ! Alex, on va à la Fête des Loges.",-1
1010,Il va falloir choisir entre le bébé et la mère.,-1
2918,D'après toi ? Le gros lapin se fait baiser !,-1
7656,J'ai besoin de quelqu'un de l'intérieur qui est proche de l'Homme à l'îil vert.,0
3085,"Baron, il est rare que tu reçoives de la visite.",0
9185,Je n'ai pas pu sauver Di ou David. Je n'ai même pas pu sauver ma mère.,-1
7400,Mais d'ici là ? Ce que je gagne suffit à peine pour nous.,0
6824,Je la mettrai sur un cadre numérique où les images passent en boucle,0
2829,"Pourquoi tu m'aimes tant ? Moi, je ne t'aime pas.",-1
9649,"Et moi, je suis Jacquouille la Fripouille, son habile écuyer. Et je ne sais pas quand je suis né.",0
219,"Mais ensuite, il faut se remettre en route, d'accord ?",1
595,Mais il y a une chose que je peux affirmer.,-1
9986,"Vous, en plus, vous avez le dos en compote. Personne ne m'a quitté, c'est un message incohérent dans un moment de déprime. Elle va rentrer tout à l'heure. Vous pouvez rentrer chez vous, bonsoir.",-1
5020,"Je vous ai à l'îil, moi. Vous touchez pas à l'ascenseur.",-1
1968,Et les deux autres à côté de vous sont superbes!,1
7578,Il ne faut pas être en retard à ta journée d'orientation à la maternelle.,1
1196,"Hé, les gars ! Alors, c'est quoi le programme ?",0
3641,Ils ont chopé Ralph à son travail un jour de semaine.,0
157,Je ne peux pas me plaindre. Comment ça va ?,0
5502,Le Comte de Montmirail a engagé votre frangin comme domestique ?,-1
2270,"Honnêtement, Ronald, ils ne font que se tenir la main.",-1
8074,"mais quand je lui ai dit que je l'aimais, mon sentiment a aussitôt disparu.",-1
5732,"Il était un peu à I'état brut, quand il est arrivé,",-1
357,"Il geint, il ne finit pas ses phrases... Il m'énerve.",-1
418,Je suis plus vieux et tu me détestes pour ça.,-1
3206,il aurait soi-disant raconté son histoire à un moine franciscain.,0
6207,"C'est tes 30 ans, tu veux quoi ? Qu'on achète du Champomy ?",1
2426,Il se fait brume ou brouillard et disparaît à volonté.,-1
2801,"C'est une tapette, Elvis. Le plus grand musicien du monde,",1
7692,"Alors que vous gardez un enfant? Juste un fond de coupe, je vous jure...",0
597,Merci d'tre l. Nous savons que vous tes trs pris.,1
645,Cette dame est pourchassée par le plus débile des Z.,-1
4370,Moi je détesterais mon père s'il me faisait un truc pareil.,-1
7532,et tu m'annonces que tu passes le 4 Juillet avec ta femme !,1
9264,"M. Telson, dites-lui que s'il a besoin de quoi que ce soit, vous le lui obtiendrez.",0
7827,"Peu importe ce que je pense. Ce qui compte, c'est ce que pense l'univers.",0
9061,"Enfin, c'est pas ce que je veux dire. Tu la connais, ça va durer des heures.",-1
7514,Il y a-t-il quelqu'un dans cette salle qui ne les connaît pas ?,0
2838,"Je sais, ils devraient tous, mais ce n'est pas vrai.",-1
7885,Pourquoi tu ne fais pas comme Henry ? Il s'est trouvé une gentille fille.,-1
9392,"Il n'est pas à l'hôtel et il ne s'est pas présenté à la conférence de presse, donc",-1
3280,"Ici, il peut le croire encore mais chez nous ?!",0
7203,"le 2e joueur le mieux payé est, grâce à Lawrence Taylor, un plaqueur.",0
7143,Tu es tout le temps en rogne contre moi. Je sais pas pourquoi.,-1
9353,Je ne suis pas d'accord. On ne va pas se laisser imposer le diktat allemand sans réagir.,-1
2154,-Je vais chercher Julia. Je vais essayer de la retrouver.,0
9576,et tu as décidé d'aller à Baird et de te mettre sur le marché pour mener la grande.,1
2162,"Je pilote des avions. Et là, j'avais une mission secrète.",0
391,Il a fait 10 km à pied dans ce froid.,-1
1577,Comme c’est beau ici. Si calme. Et le ciel ...,1
2656,Qui t'a dit que je voulais coucher avec toi ?,-1
5213,"Lola, retire ce rouge à lèvres. Tu es beaucoup trop jeune.",-1
5942,Soit. Je suis trop heureux pour te faire de la peine.,1
3812,"Tu n'as jamais rien donné... Pas à elle, pas à moi.",-1
7849,C'est parce que je vous ai rejeté quand vous m'avez demandée en mariage ?,-1
5103,"Hé, je me demandais ... Onze. C'est là que je descends.",0
7751,"tant qu'il y aura un Allemand sur le sol français. C'est clair, non ?",-1
8312,"Le passé s'est enfui, le monde est beau et tout va bien se passer.""",1
7582,"Eh bien, en ce moment, c'est de m'assurer que toi, tu fasses le tien.",-1
2517,Je suis le petit garçon le plus veinard d'Amérique !,1
5815,"Quand on a déménagé à Madrid et que j'étais en dépression,",-1
5142,"Monsieur, je me demandais si je peux vous demander quelque chose.",0
1342,Mais il ne nous laisse pas lire de livres d'aventures.,0
8944,Nous devrons tre tous les deux pour l'attirer vers le ct obscur de la Force.,-1
5496,Il n'est point nobliau et n'a pas de manières pour mangeailler.,-1
8761,"Alors, qu'est-ce qui vous arrive? Ce qui se produit si vous brisez un vœu incassable?",-1
5657,Je m'en souviendrai la prochaine fois que je sauterai ta mère.,0
9498,"Je t'en prie, Pierre, décroche, si tu ne décroches pas, je suis capable de faire une bêtise.",-1
3043,Tout le monde sait que Saban va passer en NFL.,0
6306,"""et la vie, qui vit et reigne avec Toi et le Saint Esprit,",0
1006,"Je sais que t'as ta vie ici. Ta musique, tout.",1
7058,"J'vais appeler au château, on voit cousin Hubert en Saint-Cyrien à 19 ans",0
751,Vous allez tout de même me prendre pour un fou.,-1
2653,lâche-moi ! T'as vu ce qu'ils lui ont fait !,-1
8741,Je mets tous mes potos dans mes clips Même ceux qui ont la tête d’Igor,0
3023,"Le 66, retourne dans ton camp! Bert! La ferme. Bert!",-1
1804,Je n'arrive pas à croire qu'il vous ait dit ça.,-1
8400,"Qu'est-ce que c'est que ce vin ? Il est un peu râpeux, hein ?",-1
4743,"Quand je trouverai la bête, je la prendrai et la noyerai.",-1
9672,"Moi je n'aime pas être grossier, mais là il faut employer le mot, c'est un con. Mon Dieu !",-1
5371,On m'a dit qu'ils baisent quand ils partent en voyage scolaire,0
6138,"Tu sais, Rachel, un jour, je serai chanteuse sur une scène de théâtre.",1
1414,Quel intérêt aurions-nous à rejoindre le camp des sacrifiés ?,0
63,Rose n'est pas ma mère. Casey n'est pas ma sœur.,-1
3104,Mon monde ! Je peux enfin rentrer chez moi !,1
6484,"Elle dit oui, vous vous évanouissez. Affaire scellée. Vous êtes à un rendez-vous.",0
9764,"Je ne suis pas un bonhomme, ni votre copain, ni votre frère, ni rien du tout ! Ne rêvez pas !",-1
1532,Vous n'allez pas m'arrêter. ça ne va pas recommencer !,-1
4389,c'est qu'il est très important pour notre pays et pour toi.,1
3249,Vous épuisez ma patience et vous moquez de cette séance.,-1
1505,Et ce robinet qui me résiste. Je vais le mater.,1
8367,"Le temps ne fait rien à l'affaire Quand on est con, on est con",-1
3248,"Pourquoi pas demander à Charlie, il était bien plus près.",0
4586,"Hé toi, bûcheron ! Dis, à qui appartient cette forêt ?",0
4771,"Et nous pourrions diriger le passé, le présent et le futur.",1
861,Tu pourrais me payer... ça permettrait de rompre la glace.,-1
5181,Tu peux nous recommander un endroit pour apprendre le tango ?,0
9460,Va te mettre à l'abri quelque part et attends-moi On sera réunis un jour. Ton amour. Billie.,1
9370,J'ai prêté serment sur la tombe de mon mari que je ne chanterai pas pour les Allemands.,-1
8060,Mais nous n'avons que l'après-midi pour répéter. Et si les jumeaux n'ont aucun talent?,-1
1559,étrange. Ton maître ne figure-t-il pas dans les registres ?,0
2879,On achète une caravane. Chez des putain de manouches ?,0
2602,La police scientifique au téléphone. Ils ont détecté du sperme.,0
5711,"Une scène terrible, à I'évidence. Ils ont dû séparer les enfants.",-1
1071,Ces gens ne sont plus les parents qu'il a connus,-1
8444,"Et moi, je suis juste un peu perdu avec toutes les Betty qui m'entourent.",0
2111,"T'y as jamais cru. T'imaginais pas que c'était un rêve,",-1
8631,"Bernadette, je m'en fous. ça fait 2 ans qu'elle me fuit. Je ne l'aime plus.",-1
2896,Je croyais que t'avais dit qu'il semait n'importe qui !,-1
8515,"On sait se créer un monde à soi, une occupation, ou on ne sait pas.",0
8656,"ll est en bon bois sec, il fera une belle flambée pour mon rôti. ''",0
3985,"On a quitté la piste, on s'est plantés dans un champ.",-1
5401,"Faut l'aider à se trouver un Européen, c'est la dèche !",-1
7417,Vous êtes en retard et plus soûl que jamais. Descendez tout de suite.,-1
1159,Qu'est-ce que vous entendez par "les plus grands psychopathes" ?,-1
4704,"Maman aurait aimé qu'on le connaisse avant qu'il meure, non ?",-1
6475,Il a vu que ce qui pouvait être donné pouvait aussi être pris.,0
2231,T'es pas de Détroit T'es le "New Kid" du block,0
2343,"Si Santiago est inculpé, ça nous coûtera beaucoup plus cher.",-1
2756,"Il va continuer à faire ça encore longtemps, oui ?",-1
179,"Tu n'as pas à avoir peur, Bonnie est très gentille.",1
2817,On va peut-être découvrir que ta mère cachait des millions.,0
5098,Tu vas rentrer et fermer la porte à clé. Oui ?,-1
740,"Le rayon de traction attire Penny vers le vaisseau-mère extraterrestre,",0
1576,"Petit meunier, pourquoi traînes-tu ainsi ? Allez hop. Sans crainte.",1
8103,un couple avec un chien l'a fait monter de force dans un bus !,0
5490,Vous n'êtes tout de même pas amnésique à ce point-là ?,-1
6091,"Ismail, tu ne veux pas te mettre de l'eau sur le visage ?",0
4159,N'avions-nous pas juré de faire les choses en mieux ici ?,1
3022,Qu'est-ce que fait Bert? Rien du tout. On y va!,-1
6516,"Mets tes bras autour de mon cou. Papa, j'ai mal à la tête.",-1
6625,"Il y a dix-neuf ans, j'ai creusé ces tombes de mes propres mains...",0
2880,T'es pas bien ? ça va être un sac d'embrouilles.,-1
4372,J'ai pas envie d'en parler avec toi. C'est pas ce genre-là.,-1
2490,Vous aurez la peau de cet âne ce soir même.,0
5837,Recouds les boutons de mon corsage qui est dans la lingerie.,-1
9656,"Non mais, ma fillotte, que fait ton mari, cul nu, devant cette femme ? Elle lui frotte le fessard.",-1
7273,T'es une mauviette? Tu ne fais que ce qui est dans le contrat?,-1
7303,Qu'est ce que vous ditest ? Je te tape ! La clef !,-1
8952,"Doris, contactez les centraux téléphoniques de la région de Chicago. Il y en a six.",0
8219,"parce que notre père, qui était parti pour boire à la taverne de Duchenot,",0
2395,Un vrai étalon entre mes jambes ! Tu es indécente.,1
4781,"N'ayez aucune crainte, Alice sera guérie en un rien de temps.",1
3485,Arrête de méditer sur des trucs stupides et va la voir.,1
2437,J'ai peur pour Mina. Elle est à présent notre appât.,1
2597,Mais comment il connaissait par cœur tous les détails ?,0
6983,Je passerais ma journée à insulter le chauffeur et à gifler la bonne.,-1
9208,"Tu le connais très, très, très bien, en fait ! Pas du tout ! Mille excuses.",1
4944,et c'est ainsi que les bêtes sans âme de leur subconscient...,-1
1835,Passer des commandes facturées au resto. Et pourquoi pas ?,-1
4404,"Bien sûr, qu'il l'est Mais il doit s'occuper d'un endroit horrible.",-1
4452,"Graciez-le, à grand roi, et gagnez le respect de votre peuple.",1
280,On a pas 6 semaines. Il nous les faut aujourd'hui.,0
5945,"C'est ma fiancée, non ?! Oser dire une chose pareil !",-1
6848,"Ou mieux encore, Trafalgar Square. Et personne ne fait l'effort de nous causer.",0
9025,Sois clair avant de commencer à sortir et sois ambigu plus tard. Ce sont les bases.,-1
9398,Tu m'as menti quand tu as dit que tu étais trop occupé pour venir à ma fête.,-1
4172,Tu as déjà tiré avec une de ces chose avant ?,0
6755,Cela durera-t-il? Qui sait? Le fait est que je suis un agent libre.,0
1201,Putain ! Mais où est-ce qu'il a pu aller ?,-1
7924,"avec le joueur de piano au bar, qui chante ses vieux airs de Broadway.",0
7856,Parce que s'il y a une chose que je ne supporte pas ce sont,-1
5824,"Chacun son tour, s'il vous plait. C'est moi qui lui dis.",0
2297,Je ne crois pas que c'était une conversation particulièrement longue.,-1
8697,j'ai pas assez de mal à pas me faire buter dans la rue ?,-1
7911,Où est le truc que j'ai laissé ? Je l'ai jeté dans les W.-C.,0
2381,"Nurse Tallis, venez dans mon bureau. Les autres peuvent disposer.",0
2233,"C'est le round du titre. Et là, c'est du sérieux.",1
5152,"Oh, oui, il a réussi, d'accord. Et pas une seule fois.",1
733,"Bon, j'ai menti. Ce n'est pas à l'épreuve du son.",-1
4608,Je dépose les vêtements ici et vais ensuite derrière le carrosse.,0
7489,"Michael, tu peux me laisser un peu de temps ? De quoi ?",0
5297,-Le royaume est en paix et ne veut pas la guerre.,-1
7441,pour vous faire quitter mes terres et vous renvoyer d'où vous venez !,-1
2545,"Là, on faisait des nouilles. Là, on mangeait des nouilles.",0
8950,Ils me regardent car ils n'ont pas l'habitude de voir une fille dans leur restaurant.,0
7876,Il est perché sur mon cou comme un vautour ! Tu veux quoi ?,-1
9223,"Non mais, je rêve ! Elle joue avec ses talons sur la piste ! Strike !",-1
1832,T'as vu le journal. avais la tête comme ça.,0
9065,"Tu t'es cru chez toi ? Tu l'as trouvé où ça ? ça va, on rigole.",-1
999,"T'es chez moi, ici. Va bien te faire enculer, Yanis.",-1
491,Il va bientôt être jeté dans la fosse au requin.,-1
1297,"""C'est le 1er jour du reste de votre vie ?""",0
4303,Une fugue. Comme si j'avais besoin de ça. C'est pas possible.,-1
883,Puis-je vous aider ? Kit De Luca passera prendre ceci.,1
7075,Vous avez encore faim ? ! Après ce que vous êtes goinfrés ?,-1
9319,"En tout cas, vous allez me promettre un chose, M. Brochant. Tout ce que vous voulez.",1
3369,On ne peut pas repousser une telle puissance de feu.,-1
8392,"Mais il est hors-concours, celui-là. C'est comme ça depuis une heure. ça n'arrête pas.",-1
2158,Appelle-moi dès qu'il y en a un qui se pointe.,1
6843,Il ne faut pas forcément croire ce que Briony raconte. Elle invente beaucoup.,-1
1775,"Si c'est assez bien pour la Douairière, impératrice de Chine,",1
2418,Guérissez vite ou je devrai vous abattre comme un cheval.,0
1626,C'était simple : où te mènerait ton raisonnement autonome ?,1
6075,"Moi, je me sens bien, là où j'ai ma chambre et mes livres.",1
8963,"Ca te dirait que Polly, toi et moi on aille au cinéma ce soir ?",0
2204,Il se la joue trop depuis qu'il anime des batailles.,1
3792,"Maestro, comme je vous le disais dans ma lettre je travaille...",1
2911,surtout quand c'est pas pour les plages de sable chaud...,0
9131,Il est très vieux New York. Je l'aime vraiment. Les peintures murales sont de Ludwig Bemelmans.,1
6446,"Non, pas vrai. Vraiment ? Elle s’appelle Frieda ? à quoi ressemble-t-elle ?",-1
1321,"Euh, le seul vieux pneu que j'ai vu par ici",0
2610,"J'ai fini par enfiler une mini-jupe, j'te dis pas !",0
5222,Il faut que je rentre au pays. Je lui ai promis.,1
4683,"Et quand je croyais avoir atteint le summum de la chance,",1
3549,"Le meilleur moyen, c'est le toit ! Par le toit !",1
6716,"évidemment, que je me casse. Je vais pas me foutre dans la merde.",-1
9159,Dit la seule potion qui vaut la peine est raide à la fin de la journée.,-1
9932,"Un conseil, Marlène, allez-vous-en ou ça va mal tourner. Mais lâchez moi ! Va-t'en, Marlene ! Vite ! Filez, c'est ce que vous avez de mieux à faire.",-1
2561,Il pleuvait ! Tu as couru pour aller où ?,-1
2898,File-moi son jouet qui couine. Je vais le faire taire.,-1
1214,"Tu vas arrêter de me casser les couilles, O.K. ?",-1
7642,Je ne loupe jamais un film sur les robots. Mais celui-ci est mon préfère.,1
8712,"Nous sommes juste en manque d'extras, avec tous ces gens qui ne sont jamais pointés.",0
3876,"-J'ai perdu plein de sang, j'ai cru que je me vidais.",-1
6639,Mon "moi" démoniaque est à la porte et je ne peux pas l'arrêter!,-1
5041,Et je me dis que Vad va pas kiffer le délire.,-1
47,On va pas la jouer "la fille embrasse le garçon,-1
7923,Même si le week-end dernier je me suis fait 20 000 $ au poker.,-1
7122,"Avec le temps, tu t'attendrais à ce que cela s'inscrive dans leurs gènes.",0
82,Il pleut tous les jours depuis plus de deux mois.,0
5295,"-Trouvez bon qu'avant que je meure, j'exige une chose de vous.",1
6010,Ce type est en meilleure santé que moi. Qu'est-ce qu'il fait ici ?,0
7252,"Poisson-chat, toutes les bonnes choses qu'on aime et qui ne sont pas bonnes",-1
4412,Si. Tu peux venir en vacances à Berlin si tu veux.,1
7835,"Euh, peut-être... Peut-être que tu le ferais... Oui! Bien sûr que je le ferais.",1
5372,Sa façon de ligoter le corps après le meurtre est appliquée.,-1
9529,"Après tout, hein ? Ce sont juste des gains de poker, ce n'est pas même de l'argent réel.",-1
9368,"Non pas du tout, général. Vous n'y êtes pour rien. C'était la blague favorite de mon père.",-1
9515,"Eh bien, c'est pour cela que je viens apporter mon aide. Quel est votre âge, Bruno? Huit ans?",0
840,"Si Elias a cette montre précieuse sur sa personne fantomatique,",0
6829,"Non, je ne crois pas que ce soit le moment! Cecilia voudra bien.",0
9361,Je me faire un plaisir de t'interroger. Tu parles ou je te fais couler un bain ?,1
4167,Elle est tout à fait du style à tendre l'autre joue.,-1
9784,"il va très bien, il est très heureux, il dort et il ne veut pas qu'on le dérange. C'est clair ?",1
2093,"tu ne le connais pas, c'est le dermatologue d'une amie.",-1
2868,il n'y a qu'une légère différence entre les deux orthographes.,-1
3434,Ne me dites pas que tu es retourné jouer au pachinko.,-1
3621,On aurait besoin de dizaines d'affréteurs et de centaines de laissez-passer.,0
4931,"Bon, on dit que c'est impossible. ça prendra combien de temps?",0
9938,"Mais plus j'y pense, plus j'trouve qu'il a un air de famille, ce type. Il a l'grand teint sensuel, le front large de tous les hommes de la famille.",1
6101,Il n'y a rien de plus dur que de vivre dans la rue...,-1
7820,Nous ne pouvons ramener que les gens dont le corps était dans les glaces.,-1
6005,"La pluie a recommencé à tomber ce jour-là, et elle n'a jamais cessé.",0
2481,"Mais je vous l'ai déjà dit, vous confondez les amours.",0
8681,"Les voisins se garaient plus dans l'allée, bien qu'on n'ait pas d'auto. A treize ans,",0
7537,"Je promets que je pars New York pour faire signer nom à Golson,",0
697,Car tout le monde a un rire diabolique. Comme ça.,1
2212,Il nous faut des taspés et des caisses d'enfer !,-1
2405,"Elles me vident de mon sang, pour m'empêcher de m'évader.",-1
8450,"D'après ce que je vois, vous êtes à court de patron, et de mari.",0
356,Tu peux lui parler. Ils ont fait toute cette route.,1
7491,Pourquoi ne viendrais tu pas manger une soupe à l'oignon avec nous ?,-1
5743,"Je te donnerai une coiffe des Gamecocks, avec de vraies plumes.",1
1192,"Ah non, moi, il ne me reste que cinq euros.",-1
6913,C'est la vérité ! ça venait de l'espace ! Je l'ai vu !,1
9198,Très bien. OK. Je vous fiche la paix. Je vais me débrouiller toute seule. Ciao ao.,1
2760,"Ceci étant, vous avez bien fait de changer de nom.",-1
8607,"ça m'ennuie d'insister, Raymond, mais Mme Norvil nous rend bien des services pour les atterrissages,",1
1173,"Pour elle, je pourrais quitter ma femme et mes gosses.",-1
9907,"Non, je ne suis plus dans une cabine téléphonique, Mais quel con ! je suis effectivement de nouveau chez votre mari mais... je vais vous expliquer.",-1
8982,"Ils avaient écrit un roman ensemble, ils étaient venus me le proposer. Et alors ?",-1
1013,"Pas la peine. Un docteur va venir dans une heure,",-1
9923,"Vous ne me connaissez pas, je suis un ami de Roussin, il m'a chargé de vous dire que Brochant arrivait et qu'il n'était pas seul.",0
68,Mais elle est coriace et bien plus futée que moi.,1
6543,"Tu sais peut-être qui on est, mais on sait qui tu es !",0
8283,et il y a ça dans son dossier. Et ça dit quoi sur Michael?,0
5070,"J'ai déjà cherché, c'est pas ça. Il y a un message.",-1
5828,"Zouk zouk. Dis donc, tu as déjà vu un chat ?",0
5044,"Il fait quoi, le flic ? Il vient vers nous ?",-1
5048,"Si elle prend plus la weed, on est dans la merde.",-1
671,"et là, la plus jolie fille du bahut, Robin Rogers,",1
1891,"Il est en liberté surveillée, il veut pas de vagues.",1
8394,Sa femme chez Meneaux ? Oh ! Oh ! Oh ! Le pauvre !,-1
4210,"""Elle était ici-bas pour comprendre le sens de son fol enchantement",1
7459,Mais je vous laisserai juger de la hauteur quand vous le verrez demain.,-1
3735,Ne me comprenez pas mal. Il n'y a aucune raison précise.,0
1858,prêt à risquer sa peau pour nous offrir le superflu.,1
616,Et surtout aucune ide sur la faon de le devenir.,0
7045,"Elle était sur ce mur, devant un bureau, avec une veste à rayures.",0
6865,Dites que vous aurez le plaisir de rester un mois en ma compagnie.,0
2285,"Vous venez de vous acheter un mois de détention, McLaggen.",-1
1859,"Il a grandi, ce petit! Il sort dans les bars.",0
6880,Il est trop cool. Il grimpe aux murs et il a une cape.,1
8455,"J'ai cru à des pépites de chocolat. J'adore. Mais ça, ça a un goût,",1
2424,"Je sais où ce monstre s'abrite, je l'y ai conduit.",-1
1879,"Voilà ! T'as vu où il va, le monde ?",-1
7622,"Tu crois que, si tu ne t'étais pas opposée au mal qu'il te faisait,",-1
1432,j'espère que tu t'es lavé le cul ce matin.,-1
504,Il a mis Koba au sol mais il se relève.,1
9332,"Mais un type entre dans la pièce, se plante devant ce p'tit gars et dit :",0
1327,"Gretel, je viens de voir toutes tes... Toutes mes quoi?",0
8260,"Tu caches bien ton jeu, pas vrai ? D'où tu sors ces fleurs ?",-1
4230,"Lt Mahoney, reprenez la vitesse normale. Par la gauche au 270.",0
773,Vous avez peut-être raison. Je vais en prendre une autre.,1
3413,"qui met quoi, où, combien de temps, ce genre de trucs...",0
6941,"Non, non, non, non, non, attends, on ne peut pas les amener ici.",-1
7978,"Non seulement, ça me gratte, mais en plus, y a du pus qui coule.",-1
6719,Je croyais qu'elle était passée chez un gars pour lui sucer la teub.,0
507,j'ai acheté une autre paire au cas où ça m'arriverait.,-1
7159,"Il y en a à qui tu écris, de temps à autre ?",0
1945,Inscrivez que monsieur Hill a identifié le prévenu James Conway.,0
6394,"Répondez-moi, espèce de morveux ! Sale rosbif, vous manquez pas de toupet !",-1
7521,Ils ont petit un vin qui a un goût de pierre à catapulte.,-1
4680,Même maître Poulet y va ! Et c'est une poule mouillée.,-1
7362,Vous permettez que je vous appelle Marlène ? Mais je vous en prie.,0
6964,Tu fais quoi là ? Tu te crois au royaume des violeurs ?,-1
8118,Il y a une sandwicherie à deux pas d'ici. John vous fera des croques.,0
2940,"T'as pas un truc à nous dire ? Doucement, Rosebud.",1
8504,J'ai trop hâte de voir sa réaction quand je vais lui dire que j'ai retrouvé...,1
7773,"Non, je ne toucherai à rien. On va se faire fusiller comme des espions.",-1
7267,Il y en a toujours qui jouent aux jeux vidéo toute la nuit,0
729,Car on voudrait être des chiens. On a un complexe.,0
1341,et je pense que le Lieutenant Kotler sera avec nous.,1
5479,De Montmirail ? Comme la bigote qu'est mariée au dentiste ?,-1
8755,"Je connais Katie. Hors du terrain, elle ne ferait pas de mal à une mouche.",0
2664,Et s'il y avait eu un contrôle de gendarmes ?,0
5759,"Et quand elle avait fini, ou que les horreurs étaient terminées,",0
4835,"Je leur proposais toujours du café. Certaines épouses, telles Mickey Conway,",-1
